TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
526,Harlequin Duck,2,47.5402193,-122.3970294,2/8/13,
526,Harlequin Duck,15,47.5271,-122.39618,2/3/13,7:56:00
526,Harlequin Duck,2,47.5743833,-122.4006128,2/23/13,16:00:00
526,Harlequin Duck,X,47.3733968,-122.3236098,3/6/13,16:00:00
526,Harlequin Duck,6,47.5841938,-122.4005256,3/14/13,11:45:00
526,Harlequin Duck,2,47.5304011,-122.3998189,3/14/13,13:10:00
526,Harlequin Duck,2,47.6291071,-122.3914284,3/17/13,11:15:00
526,Harlequin Duck,X,47.5302762,-122.3955921,3/2/13,10:00:00
526,Harlequin Duck,7,47.5743833,-122.4006128,3/18/13,16:30:00
526,Harlequin Duck,2,47.5232362,-122.3943123,3/3/13,12:30:00
526,Harlequin Duck,3,47.5090556,-122.4642563,3/3/13,16:20:00
526,Harlequin Duck,2,47.5102442,-122.4645996,3/22/13,17:30:00
526,Harlequin Duck,12,47.3733968,-122.3236098,3/5/13,13:15:00
526,Harlequin Duck,2,47.5302762,-122.3955921,3/8/13,8:07:00
526,Harlequin Duck,3,47.5277609,-122.3974148,3/6/13,13:30:00
526,Harlequin Duck,4,47.563362,-122.4064708,3/11/13,11:10:00
526,Harlequin Duck,18,47.5302762,-122.3955921,3/8/13,11:21:00
526,Harlequin Duck,X,47.5302762,-122.3955921,3/9/13,8:00:00
526,Harlequin Duck,6,47.563362,-122.4064708,3/2/13,9:24:00
526,Harlequin Duck,10,47.5402193,-122.3970294,3/28/13,
526,Harlequin Duck,8,47.5302762,-122.3955921,3/28/13,
526,Harlequin Duck,2,47.5102442,-122.4645996,3/9/13,8:18:00
526,Harlequin Duck,6,47.5736511,-122.4167905,3/26/13,15:04:00
526,Harlequin Duck,6,47.563362,-122.4064708,3/2/13,9:24:00
526,Harlequin Duck,5,47.5302762,-122.3955921,3/10/13,12:30:00
526,Harlequin Duck,5,47.5302762,-122.3955921,3/10/13,12:30:00
526,Harlequin Duck,4,47.5841938,-122.4005256,4/20/13,
526,Harlequin Duck,2,47.3733968,-122.3236098,4/3/13,12:30:00
526,Harlequin Duck,5,47.5841938,-122.4005256,4/20/13,10:15:00
526,Harlequin Duck,2,47.63221,-122.3984711,4/27/13,14:00:00
526,Harlequin Duck,2,47.5302762,-122.3955921,4/19/13,
526,Harlequin Duck,14,47.5402193,-122.3970294,4/19/13,
526,Harlequin Duck,1,47.663868,-122.4215317,4/30/13,6:45:00
526,Harlequin Duck,1,47.663868,-122.4215317,4/30/13,6:45:00
526,Harlequin Duck,1,47.663868,-122.4215317,4/30/13,6:15:00
526,Harlequin Duck,2,47.3733968,-122.3236098,4/3/13,12:30:00
526,Harlequin Duck,10,47.5721322,-122.4139863,4/21/13,17:00:00
526,Harlequin Duck,6,47.5302762,-122.3955921,5/24/13,
526,Harlequin Duck,2,47.5402193,-122.3970294,5/24/13,
526,Harlequin Duck,3,47.7771749,-121.3027954,8/3/13,8:00:00
526,Harlequin Duck,7,47.663868,-122.4215317,8/28/13,6:30:00
526,Harlequin Duck,2,47.5402193,-122.3970294,8/23/13,
526,Harlequin Duck,1,47.5674316,-122.4097699,9/22/13,9:30:00
526,Harlequin Duck,3,47.5626274,-122.4058914,9/22/13,10:35:00
526,Harlequin Duck,7,47.663868,-122.4215317,9/8/13,7:08:00
526,Harlequin Duck,5,47.563362,-122.4064708,9/27/13,8:45:00
526,Harlequin Duck,4,47.7739592,-122.3925439,9/29/13,9:51:00
526,Harlequin Duck,3,47.5302762,-122.3955921,9/10/13,14:00:00
526,Harlequin Duck,14,47.5302762,-122.3955921,9/20/13,
526,Harlequin Duck,3,47.663868,-122.4215317,10/27/13,8:45:00
526,Harlequin Duck,4,47.6618703,-122.4355298,10/11/13,9:00:00
526,Harlequin Duck,1,47.5841938,-122.4005256,10/10/13,8:50:00
526,Harlequin Duck,16,47.6571053,-122.4213517,10/12/13,6:45:00
526,Harlequin Duck,2,47.5741014,-122.4172631,10/12/13,10:00:00
526,Harlequin Duck,5,47.5302762,-122.3955921,10/13/13,10:30:00
526,Harlequin Duck,1,47.663868,-122.4215317,10/15/13,8:00:00
526,Harlequin Duck,21,47.40234,-122.33128,10/19/13,14:30:00
526,Harlequin Duck,5,47.3733968,-122.3236098,10/27/13,13:00:00
526,Harlequin Duck,10,47.5402193,-122.3970294,10/18/13,
526,Harlequin Duck,8,47.57268,-122.41399,10/6/13,10:49:00
526,Harlequin Duck,1,47.663868,-122.4215317,11/16/13,7:30:00
526,Harlequin Duck,4,47.663868,-122.4215317,11/1/13,8:00:00
526,Harlequin Duck,4,47.5402193,-122.3970294,11/2/13,16:35:00
526,Harlequin Duck,2,47.5841938,-122.4005256,11/3/13,10:56:00
526,Harlequin Duck,10,47.563362,-122.4064708,11/2/13,11:00:00
526,Harlequin Duck,10,47.5302762,-122.3955921,11/3/13,11:15:00
526,Harlequin Duck,10,47.5302762,-122.3955921,11/2/13,10:00:00
526,Harlequin Duck,4,47.5841938,-122.4005256,11/24/13,10:00:00
526,Harlequin Duck,11,47.5725142,-122.4137825,11/8/13,12:15:00
526,Harlequin Duck,9,47.563362,-122.4064708,11/8/13,12:45:00
526,Harlequin Duck,12,47.5302762,-122.3955921,11/15/13,
526,Harlequin Duck,3,47.5402193,-122.3970294,11/9/13,13:00:00
526,Harlequin Duck,5,47.5669131,-122.4108696,11/30/13,9:30:00
526,Harlequin Duck,9,47.5302762,-122.3955921,11/24/13,9:00:00
526,Harlequin Duck,3,47.5726317,-122.4141097,11/23/13,12:14:00
526,Harlequin Duck,7,47.5736161,-122.4163198,11/10/13,12:40:00
526,Harlequin Duck,1,47.5302762,-122.3955921,11/10/13,14:59:00
526,Harlequin Duck,6,47.4035,-122.330595,11/9/13,10:57:00
526,Harlequin Duck,7,47.5736161,-122.4163198,11/10/13,12:40:00
526,Harlequin Duck,24,47.563362,-122.4064708,11/30/13,12:03:00
526,Harlequin Duck,4,47.40234,-122.33128,12/4/13,10:00:00
526,Harlequin Duck,5,47.5736161,-122.4163198,12/28/13,15:00:00
526,Harlequin Duck,7,47.5737464,-122.4151611,12/6/13,12:00:00
526,Harlequin Duck,1,47.5302762,-122.3955921,12/29/13,10:00:00
526,Harlequin Duck,34,47.5841938,-122.4005256,12/28/13,10:00:00
526,Harlequin Duck,5,47.5927952,-122.3821646,12/10/13,10:45:00
526,Harlequin Duck,2,47.7739592,-122.3925439,12/12/13,10:43:00
526,Harlequin Duck,21,47.402519,-122.330786,12/29/13,8:08:00
526,Harlequin Duck,6,47.563362,-122.4064708,12/28/13,14:07:00
526,Harlequin Duck,2,47.5102442,-122.4645996,12/25/13,16:00:00
526,Harlequin Duck,21,47.402519,-122.330786,12/29/13,8:08:00
526,Harlequin Duck,5,47.40234,-122.33128,12/10/13,14:00:00
526,Harlequin Duck,8,47.563362,-122.4064708,12/12/13,10:30:00
526,Harlequin Duck,15,47.563362,-122.4064708,12/31/13,14:39:00
526,Harlequin Duck,4,47.5841938,-122.4005256,12/31/13,11:59:00
526,Harlequin Duck,3,47.5302762,-122.3955921,12/15/13,15:00:00
526,Harlequin Duck,1,47.567479,-122.409628,12/31/13,14:06:00
526,Harlequin Duck,5,47.5736161,-122.4163198,12/28/13,15:00:00
526,Harlequin Duck,28,47.5736511,-122.4167905,12/28/13,12:06:00
526,Harlequin Duck,12,47.5402193,-122.3970294,12/6/13,
526,Harlequin Duck,2,47.5302762,-122.3955921,12/6/13,
526,Harlequin Duck,12,47.563362,-122.4064708,12/21/13,10:30:00
526,Harlequin Duck,2,47.4111293,-122.4361038,12/21/13,11:00:00
526,Harlequin Duck,2,47.40234,-122.33128,12/3/13,9:54:00
526,Harlequin Duck,5,47.563362,-122.4064708,1/4/14,12:00:00
526,Harlequin Duck,7,47.563362,-122.4064708,1/3/14,10:15:00
526,Harlequin Duck,1,47.5841938,-122.4005256,1/4/14,13:00:00
526,Harlequin Duck,X,47.5737246,-122.4167973,1/20/14,15:00:00
526,Harlequin Duck,1,47.5302762,-122.3955921,1/20/14,11:30:00
526,Harlequin Duck,12,47.450728,-122.3791122,1/5/14,6:30:00
526,Harlequin Duck,3,47.5743833,-122.4006128,1/5/14,13:00:00
526,Harlequin Duck,7,47.40234,-122.33128,1/6/14,10:00:00
526,Harlequin Duck,7,47.7635752,-122.3851633,1/4/14,10:45:00
526,Harlequin Duck,X,47.5302762,-122.3955921,1/19/14,11:00:00
526,Harlequin Duck,1,47.5302762,-122.3955921,1/20/14,
526,Harlequin Duck,2,47.57282,-122.41484,1/26/14,15:05:00
526,Harlequin Duck,4,47.5741014,-122.4172631,1/25/14,13:30:00
526,Harlequin Duck,6,47.573864,-122.416838,1/25/14,14:36:00
526,Harlequin Duck,4,47.5402193,-122.3970294,1/20/14,
526,Harlequin Duck,10,47.3879104,-122.3262124,1/26/14,14:01:00
526,Harlequin Duck,10,47.3879104,-122.3262124,1/26/14,14:01:00
526,Harlequin Duck,6,47.5726544,-122.4140185,1/1/14,11:15:00
526,Harlequin Duck,4,47.7739592,-122.3925439,1/12/14,11:01:00
526,Harlequin Duck,3,47.5612519,-122.4046254,1/26/14,12:50:00
526,Harlequin Duck,6,47.5402193,-122.3970294,1/26/14,12:45:00
526,Harlequin Duck,3,47.5732433,-122.4165452,1/26/14,13:00:00
526,Harlequin Duck,2,47.5232362,-122.3943123,1/13/14,15:40:00
526,Harlequin Duck,3,47.7038414,-122.3866224,1/1/14,10:00:00
526,Harlequin Duck,8,47.563362,-122.4064708,1/1/14,12:50:00
526,Harlequin Duck,2,47.5685374,-122.4098972,1/1/14,11:15:00
526,Harlequin Duck,2,47.5726317,-122.4141097,1/1/14,12:20:00
526,Harlequin Duck,X,47.5302762,-122.3955921,1/19/14,11:00:00
526,Harlequin Duck,3,47.5302762,-122.3955921,1/17/14,15:30:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/18/14,10:26:00
526,Harlequin Duck,2,47.5754256,-122.4201393,1/18/14,12:30:00
526,Harlequin Duck,9,47.5726317,-122.4141097,1/18/14,9:53:00
526,Harlequin Duck,5,47.40234,-122.33128,1/3/14,9:24:00
526,Harlequin Duck,1,47.5197512,-122.4285507,1/3/14,10:20:00
526,Harlequin Duck,8,47.563362,-122.4064708,1/2/14,8:50:00
526,Harlequin Duck,4,47.3733968,-122.3236098,1/20/14,10:00:00
526,Harlequin Duck,8,47.5737246,-122.4167973,2/4/14,16:00:00
526,Harlequin Duck,4,47.5738876,-122.4173069,2/2/14,12:00:00
526,Harlequin Duck,4,47.5927952,-122.3821646,2/21/14,11:30:00
526,Harlequin Duck,3,47.5726544,-122.4140185,2/8/14,12:52:00
526,Harlequin Duck,3,47.5726544,-122.4140185,2/8/14,12:52:00
526,Harlequin Duck,2,47.5302762,-122.3955921,2/7/14,9:50:00
526,Harlequin Duck,4,47.5927952,-122.3821646,2/21/14,11:30:00
526,Harlequin Duck,8,47.5737246,-122.4167973,2/4/14,16:00:00
526,Harlequin Duck,3,47.5841938,-122.4005256,2/9/14,11:00:00
526,Harlequin Duck,7,47.5402193,-122.3970294,2/17/14,
526,Harlequin Duck,1,47.5302762,-122.3955921,2/17/14,
526,Harlequin Duck,3,47.5726544,-122.4140185,2/8/14,12:52:00
526,Harlequin Duck,2,47.5521434,-122.3989391,2/27/14,7:30:00
526,Harlequin Duck,2,47.4971402,-122.3759151,2/14/14,13:00:00
526,Harlequin Duck,1,47.3878922,-122.3269768,2/15/14,9:00:00
526,Harlequin Duck,4,47.6618703,-122.4355298,2/15/14,8:40:00
526,Harlequin Duck,5,47.40234,-122.33128,3/2/14,10:00:00
526,Harlequin Duck,6,47.508557,-122.463993,3/19/14,9:29:00
526,Harlequin Duck,5,47.50886,-122.46414,3/19/14,8:39:00
526,Harlequin Duck,6,47.508557,-122.463993,3/19/14,9:29:00
526,Harlequin Duck,6,47.508557,-122.463993,3/19/14,9:29:00
526,Harlequin Duck,6,47.508557,-122.463993,3/19/14,9:29:00
526,Harlequin Duck,6,47.563362,-122.4064708,3/22/14,9:10:00
526,Harlequin Duck,2,47.5726317,-122.4141097,3/22/14,8:45:00
526,Harlequin Duck,6,47.508557,-122.463993,3/19/14,9:29:00
526,Harlequin Duck,2,47.5402193,-122.3970294,3/28/14,
526,Harlequin Duck,X,47.5302762,-122.3955921,3/9/14,9:00:00
526,Harlequin Duck,3,47.5302762,-122.3955921,3/28/14,
526,Harlequin Duck,1,47.40234,-122.33128,3/10/14,14:00:00
526,Harlequin Duck,4,47.3733968,-122.3236098,3/2/14,8:00:00
526,Harlequin Duck,X,47.57092,-122.38624,3/23/14,
526,Harlequin Duck,X,47.5302762,-122.3955921,3/3/14,15:30:00
526,Harlequin Duck,12,47.5302762,-122.3955921,3/3/14,15:35:00
526,Harlequin Duck,45,47.6928546,-122.4054806,3/18/14,14:00:00
526,Harlequin Duck,7,47.5302762,-122.3955921,3/2/14,10:30:00
526,Harlequin Duck,4,47.5841938,-122.4005256,4/2/14,9:30:00
526,Harlequin Duck,X,47.540053,-122.397282,4/7/14,
526,Harlequin Duck,16,47.3990253,-122.328385,4/3/14,11:00:00
526,Harlequin Duck,2,47.5726544,-122.4140185,4/28/14,17:42:00
526,Harlequin Duck,X,47.5302762,-122.3955921,4/5/14,
526,Harlequin Duck,3,47.5232362,-122.3943123,4/22/14,10:15:00
526,Harlequin Duck,5,47.3879267,-122.3268279,4/17/14,18:00:00
526,Harlequin Duck,4,47.5841938,-122.4005256,4/2/14,9:30:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,6,47.5302762,-122.3955921,5/15/14,17:00:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,6,47.5204468,-122.4481201,5/21/14,9:00:00
526,Harlequin Duck,2,47.4147238,-121.5874314,5/10/14,9:25:00
526,Harlequin Duck,2,47.4147238,-121.5874314,5/10/14,9:25:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,2,47.6653579,-122.3974647,5/2/14,11:37:00
526,Harlequin Duck,5,47.73583,-121.33222,6/25/14,12:00:00
526,Harlequin Duck,5,47.73583,-121.33222,6/25/14,12:00:00
526,Harlequin Duck,4,47.1552503,-121.6474512,8/2/14,10:00:00
526,Harlequin Duck,2,47.5402193,-122.3970294,8/27/14,
526,Harlequin Duck,6,47.5302762,-122.3955921,9/19/14,10:15:00
526,Harlequin Duck,1,47.663868,-122.4215317,9/18/14,8:00:00
526,Harlequin Duck,15,47.6571053,-122.4213517,10/11/14,7:05:00
526,Harlequin Duck,12,47.663868,-122.4215317,10/12/14,7:45:00
526,Harlequin Duck,X,47.663868,-122.4215317,10/25/14,8:15:00
526,Harlequin Duck,2,47.6618703,-122.4355298,10/4/14,10:30:00
526,Harlequin Duck,1,47.663868,-122.4215317,10/3/14,7:19:00
526,Harlequin Duck,9,47.3885078,-122.3736084,10/26/14,14:24:00
526,Harlequin Duck,1,47.5761773,-122.4207723,10/19/14,8:10:00
526,Harlequin Duck,8,47.663868,-122.4215317,10/17/14,9:10:00
526,Harlequin Duck,2,47.3885078,-122.3736084,10/22/14,15:20:00
526,Harlequin Duck,4,47.663868,-122.4215317,10/18/14,8:25:00
526,Harlequin Duck,5,47.655213,-122.4141312,10/18/14,7:55:00
526,Harlequin Duck,2,47.6046584,-122.4168777,10/31/14,13:10:00
526,Harlequin Duck,3,47.5726544,-122.4140185,10/5/14,9:00:00
526,Harlequin Duck,1,47.5886933,-122.4398546,10/5/14,12:35:00
526,Harlequin Duck,5,47.5726544,-122.4140185,10/17/14,12:30:00
526,Harlequin Duck,8,47.655213,-122.4141312,10/18/14,8:40:00
526,Harlequin Duck,2,47.6046584,-122.4168777,10/31/14,13:10:00
526,Harlequin Duck,1,47.5302762,-122.3955921,10/6/14,10:57:00
526,Harlequin Duck,9,47.5402193,-122.3970294,10/19/14,14:50:00
526,Harlequin Duck,1,47.663868,-122.4215317,10/7/14,7:45:00
526,Harlequin Duck,2,47.3885078,-122.3736084,10/22/14,16:13:00
526,Harlequin Duck,2,47.5102442,-122.4645996,11/8/14,9:00:00
526,Harlequin Duck,2,47.6046584,-122.4168777,11/4/14,15:45:00
526,Harlequin Duck,4,47.50769,-122.46262,11/22/14,7:55:00
526,Harlequin Duck,4,47.40234,-122.33128,11/19/14,15:00:00
526,Harlequin Duck,3,47.50769,-122.46262,11/23/14,8:00:00
526,Harlequin Duck,4,47.50769,-122.46262,11/22/14,14:31:00
526,Harlequin Duck,2,47.5197512,-122.4285507,11/24/14,9:40:00
526,Harlequin Duck,5,47.40234,-122.33128,11/15/14,8:30:00
526,Harlequin Duck,6,47.5726544,-122.4140185,11/15/14,9:59:00
526,Harlequin Duck,5,47.5726544,-122.4140185,11/28/14,12:30:00
526,Harlequin Duck,1,47.40234,-122.33128,11/30/14,12:30:00
526,Harlequin Duck,6,47.5302762,-122.3955921,11/30/14,8:00:00
526,Harlequin Duck,5,47.663868,-122.4215317,11/5/14,7:15:00
526,Harlequin Duck,3,47.5232362,-122.3943123,11/30/14,11:30:00
526,Harlequin Duck,3,47.6046584,-122.4168777,11/27/14,9:30:00
526,Harlequin Duck,2,47.5302762,-122.3955921,12/20/14,10:27:00
526,Harlequin Duck,7,47.7635752,-122.3851633,12/6/14,13:01:00
526,Harlequin Duck,1,47.5232362,-122.3943123,12/7/14,12:05:00
526,Harlequin Duck,2,47.40234,-122.33128,12/7/14,10:31:00
526,Harlequin Duck,8,47.3733968,-122.3236098,12/5/14,15:00:00
526,Harlequin Duck,6,47.40234,-122.33128,12/19/14,
526,Harlequin Duck,2,47.4074626,-122.437799,12/7/14,9:30:00
526,Harlequin Duck,4,47.3733968,-122.3236098,12/23/14,11:30:00
526,Harlequin Duck,3,47.774429,-122.3928956,12/22/14,8:22:00
526,Harlequin Duck,3,47.40234,-122.33128,12/23/14,8:30:00
526,Harlequin Duck,2,47.3733968,-122.3236098,12/12/14,12:15:00
526,Harlequin Duck,8,47.39633,-122.499467,12/10/14,9:21:00
526,Harlequin Duck,2,47.5669131,-122.4108696,12/22/14,11:22:00
526,Harlequin Duck,4,47.47795,-122.362434,12/8/14,13:30:00
526,Harlequin Duck,4,47.3484625,-122.3254466,12/23/14,10:00:00
526,Harlequin Duck,3,47.4208607,-122.305715,12/28/14,8:08:00
526,Harlequin Duck,1,47.387928,-122.326305,12/28/14,10:20:00
526,Harlequin Duck,3,47.4208607,-122.305715,12/28/14,8:08:00
526,Harlequin Duck,4,47.3733968,-122.3236098,12/28/14,11:35:00
526,Harlequin Duck,3,47.386887,-122.3266697,12/28/14,9:00:00
526,Harlequin Duck,10,47.5886933,-122.4398546,12/26/14,1:05:00
526,Harlequin Duck,4,47.563362,-122.4064708,12/14/14,15:45:00
526,Harlequin Duck,9,47.3733968,-122.3236098,12/29/14,10:45:00
526,Harlequin Duck,9,47.3733968,-122.3236098,12/29/14,10:45:00
526,Harlequin Duck,4,47.3733968,-122.3236098,12/28/14,11:35:00
526,Harlequin Duck,3,47.401773,-122.3159409,12/28/14,9:30:00
526,Harlequin Duck,3,47.5102442,-122.4645996,12/17/14,9:00:00
526,Harlequin Duck,4,47.5302762,-122.3955921,12/5/14,8:00:00
526,Harlequin Duck,1,47.387928,-122.326305,12/28/14,10:20:00
526,Harlequin Duck,4,47.5302762,-122.3955921,12/27/14,8:00:00
526,Harlequin Duck,12,47.40234,-122.33128,12/29/14,9:50:00
526,Harlequin Duck,6,47.5733666,-122.4159873,12/1/14,14:30:00
526,Harlequin Duck,2,47.5302762,-122.3955921,12/17/14,8:45:00
526,Harlequin Duck,12,47.40234,-122.33128,12/29/14,9:50:00
526,Harlequin Duck,2,47.663868,-122.4215317,12/5/14,9:12:00
526,Harlequin Duck,1,47.40234,-122.33128,12/5/14,14:00:00
526,Harlequin Duck,2,47.40234,-122.33128,12/2/14,14:30:00
526,Harlequin Duck,3,47.40234,-122.33128,12/20/14,11:30:00
526,Harlequin Duck,10,47.563362,-122.4064708,12/13/14,14:00:00
526,Harlequin Duck,2,47.563362,-122.4064708,1/7/15,16:00:00
526,Harlequin Duck,6,47.5302762,-122.3955921,1/7/15,9:25:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/7/15,11:00:00
526,Harlequin Duck,1,47.40234,-122.33128,1/7/15,15:45:00
526,Harlequin Duck,2,47.5726544,-122.4140185,1/31/15,15:00:00
526,Harlequin Duck,6,47.3733968,-122.3236098,1/26/15,11:27:00
526,Harlequin Duck,3,47.40234,-122.33128,1/26/15,10:57:00
526,Harlequin Duck,1,47.7635752,-122.3851633,1/7/15,15:30:00
526,Harlequin Duck,1,47.5232362,-122.3943123,1/9/15,11:30:00
526,Harlequin Duck,1,47.5232362,-122.3943123,1/9/15,11:30:00
526,Harlequin Duck,2,47.5841938,-122.4005256,1/20/15,12:30:00
526,Harlequin Duck,1,47.40234,-122.33128,1/11/15,16:00:00
526,Harlequin Duck,2,47.5841938,-122.4005256,1/1/15,15:00:00
526,Harlequin Duck,2,47.5732433,-122.4165452,1/1/15,13:45:00
526,Harlequin Duck,1,47.5726544,-122.4140185,1/1/15,15:00:00
526,Harlequin Duck,4,47.5721322,-122.4139863,1/1/15,14:00:00
526,Harlequin Duck,6,47.5886933,-122.4398546,1/1/15,11:00:00
526,Harlequin Duck,2,47.5841938,-122.4005256,1/1/15,15:00:00
526,Harlequin Duck,2,47.3484625,-122.3254466,1/12/15,11:02:00
526,Harlequin Duck,1,47.40234,-122.33128,1/11/15,15:30:00
526,Harlequin Duck,4,47.5302762,-122.3955921,1/24/15,12:40:00
526,Harlequin Duck,4,47.5726544,-122.4140185,1/25/15,15:30:00
526,Harlequin Duck,3,47.5302762,-122.3955921,1/25/15,9:50:00
526,Harlequin Duck,2,47.386887,-122.3266697,1/25/15,12:00:00
526,Harlequin Duck,2,47.3885078,-122.3736084,1/24/15,15:05:00
526,Harlequin Duck,5,47.5841938,-122.4005256,1/3/15,10:30:00
526,Harlequin Duck,2,47.5232362,-122.3943123,1/2/15,9:45:00
526,Harlequin Duck,5,47.5726544,-122.4140185,1/14/15,12:40:00
526,Harlequin Duck,5,47.40234,-122.33128,1/15/15,11:03:00
526,Harlequin Duck,2,47.40234,-122.33128,1/26/15,11:40:00
526,Harlequin Duck,18,47.5726544,-122.4140185,1/25/15,12:00:00
526,Harlequin Duck,2,47.3885078,-122.3736084,1/24/15,15:05:00
526,Harlequin Duck,2,47.5726544,-122.4140185,1/3/15,14:42:00
526,Harlequin Duck,3,47.5841938,-122.4005256,1/3/15,11:35:00
526,Harlequin Duck,2,47.40234,-122.33128,1/26/15,16:00:00
526,Harlequin Duck,3,47.5302762,-122.3955921,1/25/15,9:50:00
526,Harlequin Duck,3,47.5402193,-122.3970294,1/23/15,
526,Harlequin Duck,9,47.450728,-122.3791122,1/4/15,8:30:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/17/15,12:32:00
526,Harlequin Duck,6,47.563362,-122.4064708,1/17/15,9:00:00
526,Harlequin Duck,1,47.40234,-122.33128,1/29/15,10:07:00
526,Harlequin Duck,2,47.3733968,-122.3236098,2/22/15,14:30:00
526,Harlequin Duck,18,47.5402193,-122.3970294,2/7/15,9:58:00
526,Harlequin Duck,3,47.5710501,-122.4109527,2/14/15,7:30:00
526,Harlequin Duck,4,47.5841938,-122.4005256,2/15/15,11:00:00
526,Harlequin Duck,2,47.6370819,-122.29574,2/7/15,13:09:00
526,Harlequin Duck,1,47.663868,-122.4215317,2/7/15,11:00:00
526,Harlequin Duck,3,47.5402193,-122.3970294,2/7/15,12:00:00
526,Harlequin Duck,2,47.5302762,-122.3955921,2/7/15,11:29:00
526,Harlequin Duck,18,47.5402193,-122.3970294,2/7/15,9:58:00
526,Harlequin Duck,4,47.5302762,-122.3955921,2/20/15,12:05:00
526,Harlequin Duck,13,47.5271,-122.39618,2/20/15,13:20:00
526,Harlequin Duck,1,47.663868,-122.4215317,2/20/15,7:32:00
526,Harlequin Duck,20,47.5841938,-122.4005256,2/11/15,14:30:00
526,Harlequin Duck,2,47.5726544,-122.4140185,2/11/15,14:00:00
526,Harlequin Duck,X,47.563362,-122.4064708,2/22/15,11:22:00
526,Harlequin Duck,1,47.663868,-122.4215317,3/8/15,7:00:00
526,Harlequin Duck,5,47.3733968,-122.3236098,3/28/15,16:00:00
526,Harlequin Duck,1,47.5841938,-122.4005256,3/1/15,9:00:00
526,Harlequin Duck,3,47.3885078,-122.3736084,3/29/15,17:50:00
526,Harlequin Duck,3,47.3885078,-122.3736084,3/29/15,17:50:00
526,Harlequin Duck,1,47.5841938,-122.4005256,3/1/15,9:00:00
526,Harlequin Duck,6,47.5521434,-122.3989391,3/7/15,14:29:00
526,Harlequin Duck,3,47.40234,-122.33128,3/16/15,13:53:00
526,Harlequin Duck,5,47.3733968,-122.3236098,3/16/15,15:00:00
526,Harlequin Duck,5,47.3733968,-122.3236098,4/12/15,13:50:00
526,Harlequin Duck,2,47.6618703,-122.4355298,4/22/15,6:40:00
526,Harlequin Duck,2,47.3733968,-122.3236098,4/26/15,16:30:00
526,Harlequin Duck,2,47.3733968,-122.3236098,4/26/15,16:30:00
526,Harlequin Duck,2,47.40234,-122.33128,4/26/15,15:00:00
526,Harlequin Duck,2,47.3733968,-122.3236098,4/26/15,16:30:00
526,Harlequin Duck,2,47.40234,-122.33128,4/26/15,15:00:00
526,Harlequin Duck,2,47.40234,-122.33128,4/26/15,15:00:00
526,Harlequin Duck,4,47.5232362,-122.3943123,4/16/15,8:50:00
526,Harlequin Duck,3,47.40234,-122.33128,4/23/15,12:00:00
526,Harlequin Duck,4,47.5387203,-122.396674,4/25/15,8:15:00
526,Harlequin Duck,2,47.5302762,-122.3955921,4/29/15,9:35:00
526,Harlequin Duck,2,47.6618703,-122.4355298,4/29/15,7:17:00
526,Harlequin Duck,5,47.5302762,-122.3955921,4/3/15,7:43:00
526,Harlequin Duck,2,47.6618703,-122.4355298,4/22/15,6:40:00
526,Harlequin Duck,8,47.5302762,-122.3955921,4/25/15,8:00:00
526,Harlequin Duck,2,47.6618703,-122.4355298,4/29/15,7:17:00
526,Harlequin Duck,2,47.663868,-122.4215317,5/3/15,6:45:00
526,Harlequin Duck,2,47.663868,-122.4215317,5/3/15,6:45:00
526,Harlequin Duck,2,47.6618703,-122.4355298,5/8/15,6:45:00
526,Harlequin Duck,2,47.663868,-122.4215317,5/8/15,5:40:00
526,Harlequin Duck,2,47.6618703,-122.4355298,5/8/15,6:45:00
526,Harlequin Duck,1,47.332312,-122.507595,5/12/15,9:20:00
526,Harlequin Duck,1,47.5102442,-122.4645996,5/23/15,17:15:00
526,Harlequin Duck,3,47.7087349,-121.376406,6/26/15,8:55:00
526,Harlequin Duck,1,47.7087349,-121.376406,6/26/15,15:00:00
526,Harlequin Duck,1,47.7087349,-121.376406,6/27/15,9:28:00
526,Harlequin Duck,2,47.7087349,-121.376406,6/26/15,6:28:00
526,Harlequin Duck,3,47.7087349,-121.376406,6/26/15,9:00:00
526,Harlequin Duck,4,47.7087349,-121.376406,6/19/15,11:40:00
526,Harlequin Duck,1,47.7087349,-121.376406,6/19/15,15:25:00
526,Harlequin Duck,2,47.7087349,-121.376406,6/16/15,10:00:00
526,Harlequin Duck,3,47.7087349,-121.376406,6/21/15,11:30:00
526,Harlequin Duck,1,47.7092,-121.37668,6/22/15,13:00:00
526,Harlequin Duck,4,47.7384443,-121.325841,6/19/15,14:50:00
